	Approach	Dataset	Users	Items	Interactions	k	VarianceNDCG	VarianceExposure	VarianceExposureEqWeight	Entropy	Gini	MMS	IIF
1230	TFROM	amazon	453	436	500	60	3.130787441878462e-05	1458.5022715862535	23701.531562999746	0.6907614647024324	0.8259472850560722	0.13761467889908258	0.0018610539600802107
1231	Baseline	amazon	607	585	700	60	0.0	1899.9200936684042	32075.23339907955	0.6671175187043066	0.852365676242851	0.1094017094017094	0.0014269817531619836
1232	TFROM	amazon	607	585	700	60	3.0492408801249283e-05	1992.1104902557383	32995.62998027613	0.6609001827187297	0.8543539773349305	0.10256410256410256	0.0014269817531619836
1233	Baseline	amazon	825	769	1000	60	0.0	2724.798139107354	46434.24332345218	0.6406470200455335	0.8740398237511349	0.08192457737321196	0.0011481506632140838
1234	TFROM	amazon	825	769	1000	60	3.369902813028979e-05	2822.1834287343577	47249.58532605296	0.6366860536868427	0.8759302300138533	0.07802340702210664	0.0011481506632140838
1235	Baseline	amazon	1156	1040	1500	60	0.0	4047.2916519366063	69416.87071005919	0.6134921302250725	0.8927576446447134	0.058653846153846154	0.0009028048794543687
1236	TFROM	amazon	1156	1040	1500	60	5.222333580827701e-05	4235.852125747259	70747.43994082842	0.6090996245094403	0.8955891128696429	0.057692307692307696	0.0009028048794543687
1237	Baseline	black_friday	282	261	300	60	0.0	811.5044365394583	13392.54115471	0.7556272896076717	0.7470094517590947	0.23754789272030652	0.004059362614346218
1238	TFROM	black_friday	282	261	300	60	3.79438769654899e-05	851.924136912109	13575.698242832608	0.7532895894193514	0.7501715716957085	0.23371647509578544	0.004059362614346218
1239	Baseline	black_friday	328	305	350	60	0.0	968.9348934605956	15957.82972319269	0.7388195738152402	0.7742961055926915	0.20655737704918034	0.0034863603538992237
1240	TFROM	black_friday	328	305	350	60	3.5915833892111413e-05	1027.2170142120474	16556.210051061546	0.731689283793895	0.777177341120268	0.19672131147540983	0.0034863603538992237
1241	Baseline	black_friday	367	346	400	60	0.0	1106.97910657664	18539.490059808213	0.7195523585765847	0.7941161600519722	0.17630057803468208	0.003140129930971685
1242	Baseline	black_friday	455	426	500	60	0.0	1424.9136291041445	24008.316802221787	0.6966711771132448	0.8215155515709536	0.1431924882629108	0.002572925811163472
1243	TFROM	black_friday	455	426	500	60	2.803122389397444e-05	1496.884350373868	24453.08206043775	0.6929454457373538	0.8237633479185413	0.13849765258215962	0.002572925811163472
1244	Baseline	black_friday	611	546	700	60	0.0	2046.9991275555246	34298.94662480377	0.6748895065244574	0.8481310993262383	0.11721611721611722	0.002093880809929053
1245	TFROM	black_friday	611	546	700	60	2.5457733314586534e-05	2161.740004814608	35663.07482993197	0.667117203646118	0.8504613699144872	0.10805860805860806	0.002093880809929053
1246	Baseline	black_friday	841	716	1000	60	0.0	3041.5731418753385	51963.58177023188	0.6448740118991304	0.8723235339264424	0.08519553072625698	0.0016579412988979598
1247	TFROM	black_friday	841	716	1000	60	2.7419846342401106e-05	3132.368729004348	52503.47841827658	0.6427610259193267	0.8728875692370244	0.08379888268156424	0.0016579412988979598
1248	Baseline	black_friday	1166	948	1500	60	0.0	4457.224422285116	77477.83239865408	0.6197860439988189	0.8902619946208351	0.06434599156118144	0.0013551726472975623
1249	TFROM	black_friday	1166	948	1500	60	4.964970731601696e-05	4689.318534797591	78466.49906532076	0.6170787110629908	0.8933288596982648	0.06329113924050633	0.0013551726472975623
1250	Baseline	movielens	236	241	300	60	0.0	583.0128108456264	9902.716000068867	0.7669433941190874	0.7274624837684274	0.25311203319502074	0.0029438040103291945
1251	TFROM	movielens	236	241	300	60	6.712310874239416e-05	618.0793623124247	10083.296912931939	0.7641382028651483	0.7310479497798708	0.24481327800829875	0.0029438040103291945
1252	Baseline	movielens	266	277	350	60	0.0	669.192216431264	11218.19291271879	0.7535582072320764	0.7539244761219966	0.22382671480144403	0.0026075292241821853
1253	TFROM	movielens	266	277	350	60	6.0362432951430684e-05	704.8206487119903	11610.532262899294	0.746622002298687	0.7575828365260441	0.21660649819494585	0.0026075292241821853
1254	Baseline	movielens	291	305	400	60	0.0	740.9356340329488	12501.87067992475	0.741967007683056	0.7710332989175585	0.20655737704918034	0.0024313320908690896
1255	TFROM	movielens	291	305	400	60	5.635046219407389e-05	768.5513406988446	12721.732975006718	0.7383172327473755	0.7723429523395402	0.2	0.0024313320908690896
1256	Baseline	movielens	335	359	500	60	0.0	850.678996388932	14744.545836857258	0.7216696281670907	0.7936742237826947	0.16991643454038996	0.0022803006240416416
1257	TFROM	movielens	335	359	500	60	3.6347932126045074e-05	895.1735131792645	15048.161435743055	0.717469149127783	0.7981279518008809	0.1671309192200557	0.0022803006240416416
1258	Baseline	movielens	411	444	700	60	0.0	1049.485012203965	18486.631239347455	0.7015569839741875	0.8189636346758263	0.13963963963963963	0.0021174750538484775
1259	TFROM	movielens	411	444	700	60	4.976208022998817e-05	1112.5400588864013	19027.5726807889	0.6947065779472856	0.8251123687926515	0.13288288288288289	0.0021174750538484775
1260	Baseline	movielens	500	546	1000	60	0.0	1249.5557939324333	22151.93837298233	0.6886588510765718	0.8362752502637846	0.11721611721611722	0.002027040362275088
1261	TFROM	movielens	500	546	1000	60	6.833944431592338e-05	1338.9701684037946	23314.982329026287	0.6775403418784791	0.8450207998361318	0.10989010989010989	0.002027040362275088
1262	Baseline	movielens	608	672	1500	60	0.0	1500.2699149809137	27671.22193877551	0.6683291769766367	0.85184727546971	0.09226190476190477	0.002009221230672465
1263	TFROM	movielens	608	672	1500	60	9.174913607903003e-05	1586.9319204709816	28321.823129251698	0.662711778248192	0.8597262530745895	0.08928571428571429	0.002009221230672465
1264	Baseline	yelp	279	284	300	60	0.0	751.8101154916293	12428.954572505458	0.7441777178014203	0.76036623457183	0.2112676056338028	0.0024464160459685665
1265	TFROM	yelp	279	284	300	60	3.776064493871679e-05	777.2267621500116	12532.482741519541	0.742188278161348	0.7608691357120303	0.2112676056338028	0.0024464160459685665
1266	Baseline	yelp	322	323	350	60	0.0	896.5323246511491	14941.878806468001	0.7292495353142239	0.7818379685060897	0.19195046439628483	0.002147831485667896
1267	TFROM	yelp	322	323	350	60	3.3511221054821717e-05	942.6130572693547	15242.429890059333	0.7254377547590289	0.7836785098687606	0.18575851393188855	0.002147831485667896
1268	Baseline	yelp	367	368	400	60	0.0	1066.0616815803885	17763.348416824196	0.7116901140187776	0.8011695169405476	0.16304347826086957	0.0018561005837279892
1269	Baseline	yelp	452	456	500	60	0.0	1330.414261493759	22518.37650046168	0.6884166876669562	0.8265957296210499	0.1337719298245614	0.0015341792673000505
1270	TFROM	yelp	452	456	500	60	2.546147776847731e-05	1391.6330239680312	22833.104570637133	0.6853598685434854	0.8279505149217246	0.12938596491228072	0.0015341792673000505
1271	Baseline	yelp	618	619	700	60	0.0	1877.5956010674706	31707.91306004526	0.6609332572408728	0.8560200060466244	0.10339256865912763	0.001170702312646082
1272	TFROM	yelp	618	619	700	60	2.6052893994947146e-05	1917.8686686303697	31912.442946959643	0.6590797559654943	0.8558712576204032	0.10016155088852989	0.001170702312646082
1273	Baseline	yelp	846	859	1000	60	0.0	2584.4514849975963	44116.45137901641	0.630654154025095	0.8783293476138064	0.07334109429569266	0.0008682372454695411
1274	TFROM	yelp	846	859	1000	60	3.827254992072785e-05	2728.0330417174173	45418.006675873236	0.6245407924183005	0.8798555519371702	0.06868451688009314	0.0008682372454695411
1275	Baseline	yelp	1187	1212	1500	60	0.0	3663.5057204829386	62440.66795738979	0.603203033840503	0.8964389186386404	0.05198019801980198	0.0006497106620601595
1276	TFROM	yelp	1187	1212	1500	60	5.565426899158871e-05	3848.978516912022	64618.639904584525	0.5965794378241547	0.8974791693682175	0.04867986798679868	0.0006497106620601595
1277	Baseline	amazon	279	269	300	60	0.0	749.6111971096451	11895.909702740422	0.7647508325079889	0.7489191752230967	0.2527881040892193	0.0028196783158933526
1278	Fairrec	amazon	279	269	300	60	4.00069334444125e-05	823.5388690953009	13189.894832851956	0.7462821736402184	0.7557472399583135	0.22304832713754646	0.0028196783158933526
1279	Baseline	amazon	324	311	350	60	0.0	931.9739120294487	15493.105240847382	0.7354850717406654	0.7764321694354933	0.19935691318327975	0.00247906675386613
1280	Fairrec	amazon	324	311	350	60	3.7840769756295356e-05	830.1427036389072	13297.079517374714	0.7526073067244307	0.756949487773456	0.22186495176848875	0.00247906675386613
1281	Baseline	amazon	366	353	400	60	0.0	1077.7570843429676	18051.542456804884	0.7182439570430634	0.7958259980589752	0.17280453257790368	0.002240044918374424
1282	Baseline	amazon	453	436	500	60	0.0	1384.530679847477	23265.38936116488	0.6949231145926668	0.8231144439488001	0.14220183486238533	0.0018610539600802107
1283	Fairrec	amazon	453	436	500	60	3.130787441878462e-05	1462.3215998217045	23825.215049238268	0.6897125994616365	0.8260479648403218	0.13761467889908258	0.0018610539600802107
1284	Baseline	amazon	607	585	700	60	0.0	1899.9200936684042	32075.23339907955	0.6671175187043066	0.852365676242851	0.1094017094017094	0.0014269817531619836
1285	Fairrec	amazon	607	585	700	60	3.0492408801249283e-05	1453.1446627313007	23747.708612754763	0.7042653585795895	0.827802456262009	0.13675213675213677	0.0014269817531619836
1286	Baseline	amazon	825	769	1000	60	0.0	2724.798139107354	46434.24332345218	0.6406470200455335	0.8740398237511349	0.08192457737321196	0.0011481506632140838
1287	Fairrec	amazon	825	769	1000	60	3.369902813028979e-05	1549.0302569760922	25373.20301135854	0.7167053752833276	0.8307128850212291	0.13654096228868662	0.0011481506632140838
1288	Baseline	amazon	1156	1040	1500	60	0.0	4047.2916519366063	69416.87071005919	0.6134921302250725	0.8927576446447134	0.058653846153846154	0.0009028048794543687
1289	Fairrec	amazon	1156	1040	1500	60	5.222333580827701e-05	1659.952614431303	27259.622633136092	0.7290629081811799	0.8332016224473451	0.13557692307692307	0.0009028048794543687
1290	Baseline	black_friday	282	261	300	60	0.0	811.5044365394583	13392.54115471	0.7556272896076717	0.7470094517590947	0.23754789272030652	0.004059362614346218
1291	Fairrec	black_friday	282	261	300	60	3.79438769654899e-05	860.4353583146195	13769.491346280885	0.7500405006293083	0.7511073531096334	0.22988505747126436	0.004059362614346218
1292	Baseline	black_friday	328	305	350	60	0.0	968.9348934605956	15957.82972319269	0.7388195738152402	0.7742961055926915	0.20655737704918034	0.0034863603538992237
1293	Fairrec	black_friday	328	305	350	60	3.5915833892111413e-05	849.689421307961	13605.528083848429	0.7570892922427163	0.751658401668048	0.22950819672131148	0.0034863603538992237
1294	Baseline	black_friday	367	346	400	60	0.0	1106.97910657664	18539.490059808213	0.7195523585765847	0.7941161600519722	0.17630057803468208	0.003140129930971685
1295	Baseline	black_friday	455	426	500	60	0.0	1424.9136291041445	24008.316802221787	0.6966711771132448	0.8215155515709536	0.1431924882629108	0.002572925811163472
1296	Fairrec	black_friday	455	426	500	60	2.803122389397444e-05	1500.944356706184	24501.776896118503	0.6923817270516276	0.8239363691801596	0.14084507042253522	0.002572925811163472
1297	Baseline	black_friday	611	546	700	60	0.0	2046.9991275555246	34298.94662480377	0.6748895065244574	0.8481310993262383	0.11721611721611722	0.002093880809929053
1298	Fairrec	black_friday	611	546	700	60	2.5457733314586534e-05	1639.1882193741126	26865.93197278912	0.7046260124207092	0.8264959911616595	0.1391941391941392	0.002093880809929053
1299	Baseline	black_friday	841	716	1000	60	0.0	3041.5731418753385	51963.58177023188	0.6448740118991304	0.8723235339264424	0.08519553072625698	0.0016579412988979598
1300	Fairrec	black_friday	841	716	1000	60	2.7419846342401106e-05	1803.0684939100058	29625.565010455353	0.7170193650519266	0.8292905646985659	0.13966480446927373	0.0016579412988979598
1301	Baseline	black_friday	1166	948	1500	60	0.0	4457.224422285116	77477.83239865408	0.6197860439988189	0.8902619946208351	0.06434599156118144	0.0013551726472975623
1302	Fairrec	black_friday	1166	948	1500	60	4.964970731601696e-05	1965.046861595756	32404.980077978948	0.7293179711515725	0.8319683866652365	0.13924050632911392	0.0013551726472975623
1303	Baseline	movielens	236	241	300	60	0.0	583.0128108456264	9902.716000068867	0.7669433941190874	0.7274624837684274	0.25311203319502074	0.0029438040103291945
1304	Fairrec	movielens	236	241	300	60	6.712310874239416e-05	622.258789943838	10126.325958575093	0.762706206933799	0.7323840498704438	0.24481327800829875	0.0029438040103291945
1305	Baseline	movielens	266	277	350	60	0.0	669.192216431264	11218.19291271879	0.7535582072320764	0.7539244761219966	0.22382671480144403	0.0026075292241821853
1306	Fairrec	movielens	266	277	350	60	6.0362432951430684e-05	596.9131981667027	9768.026847736839	0.7680627220888501	0.7329582944319215	0.24548736462093862	0.0026075292241821853
1307	Baseline	movielens	291	305	400	60	0.0	740.9356340329488	12501.87067992475	0.741967007683056	0.7710332989175585	0.20655737704918034	0.0024313320908690896
1308	Fairrec	movielens	291	305	400	60	5.635046219407389e-05	583.3180221848762	9596.703466809997	0.7730471535113115	0.7326981752212746	0.2459016393442623	0.0024313320908690896
1309	Baseline	movielens	335	359	500	60	0.0	850.678996388932	14744.545836857258	0.7216696281670907	0.7936742237826947	0.16991643454038996	0.0022803006240416416
1310	Fairrec	movielens	335	359	500	60	3.6347932126045074e-05	900.9273863605811	15133.537480311297	0.7159176446184572	0.799144536258452	0.16434540389972144	0.0022803006240416416
1311	Baseline	movielens	411	444	700	60	0.0	1049.485012203965	18486.631239347455	0.7015569839741875	0.8189636346758263	0.13963963963963963	0.0021174750538484775
1312	Fairrec	movielens	411	444	700	60	4.976208022998817e-05	877.1312572424027	14878.509617725837	0.7269489131391291	0.8000682491811798	0.16441441441441443	0.0021174750538484775
1313	Baseline	movielens	500	546	1000	60	0.0	1249.5557939324333	22151.93837298233	0.6886588510765718	0.8362752502637846	0.11721611721611722	0.002027040362275088
1314	Fairrec	movielens	500	546	1000	60	6.833944431592338e-05	843.7801932352459	14522.044600088557	0.7378889818414832	0.7998220583602584	0.163003663003663	0.002027040362275088
1315	Baseline	movielens	608	672	1500	60	0.0	1500.2699149809137	27671.22193877551	0.6683291769766367	0.85184727546971	0.09226190476190477	0.002009221230672465
1316	Fairrec	movielens	608	672	1500	60	9.174913607903003e-05	803.6022873053757	14071.617772108844	0.7494201768808003	0.7984337241737123	0.16220238095238096	0.002009221230672465
1317	Baseline	yelp	279	284	300	60	0.0	751.8101154916293	12428.954572505458	0.7441777178014203	0.76036623457183	0.2112676056338028	0.0024464160459685665
1318	Fairrec	yelp	279	284	300	60	3.776064493871679e-05	785.399457526775	12687.58837532236	0.739771462692481	0.7620226445876653	0.20774647887323944	0.0024464160459685665
1319	Baseline	yelp	322	323	350	60	0.0	896.5323246511491	14941.878806468001	0.7292495353142239	0.7818379685060897	0.19195046439628483	0.002147831485667896
1320	Fairrec	yelp	322	323	350	60	3.3511221054821717e-05	808.8515334620531	13058.491809563977	0.7455257082090402	0.7638418908065967	0.21052631578947367	0.002147831485667896
1321	Baseline	yelp	367	368	400	60	0.0	1066.0616815803885	17763.348416824196	0.7116901140187776	0.8011695169405476	0.16304347826086957	0.0018561005837279892
1322	Baseline	yelp	452	456	500	60	0.0	1330.414261493759	22518.37650046168	0.6884166876669562	0.8265957296210499	0.1337719298245614	0.0015341792673000505
1323	Fairrec	yelp	452	456	500	60	2.546147776847731e-05	1391.6330239680312	22833.104570637133	0.6853598685434854	0.8279505149217246	0.12938596491228072	0.0015341792673000505
1324	Baseline	yelp	618	619	700	60	0.0	1877.5956010674706	31707.91306004526	0.6609332572408728	0.8560200060466244	0.10339256865912763	0.001170702312646082
1325	Fairrec	yelp	618	619	700	60	2.6052893994947146e-05	1408.4009342259587	23176.430022888555	0.7003694546018987	0.8298827198852327	0.1308562197092084	0.001170702312646082
1326	Baseline	yelp	846	859	1000	60	0.0	2584.4514849975963	44116.45137901641	0.630654154025095	0.8783293476138064	0.07334109429569266	0.0008682372454695411
1327	Fairrec	yelp	846	859	1000	60	3.827254992072785e-05	1364.9297078579314	22563.00784001757	0.715125054551406	0.8310830547596909	0.12922002328288706	0.0008682372454695411
1328	Baseline	yelp	1187	1212	1500	60	0.0	3663.5057204829386	62440.66795738979	0.603203033840503	0.8964389186386404	0.05198019801980198	0.0006497106620601595
1329	Fairrec	yelp	1187	1212	1500	60	5.565426899158871e-05	1338.9443227862996	22241.611851779235	0.7297566922427301	0.8321991114488234	0.12953795379537955	0.0006497106620601595
1330	Baseline	amazon	279	269	300	60	0.0	749.6111971096451	11895.909702740422	0.7647508325079889	0.7489191752230967	0.2527881040892193	0.0028196783158933526
1331	CPFair	amazon	279	269	300	60	3.7964251601978236e-05	824.6234347898583	13186.117881179089	0.7484335450357634	0.7565236318001288	0.22304832713754646	0.1705571605468132
1332	Baseline	amazon	324	311	350	60	0.0	931.9739120294487	15493.105240847382	0.7354850717406654	0.7764321694354933	0.19935691318327975	0.00247906675386613
1333	CPFair	amazon	324	311	350	60	3.6214702829179617e-05	994.6855860134997	15986.243504512977	0.730399473078643	0.7814035973530639	0.19292604501607716	inf
1334	Baseline	amazon	366	353	400	60	0.0	1077.7570843429676	18051.542456804884	0.7182439570430634	0.7958259980589752	0.17280453257790368	0.002240044918374424
1335	Baseline	amazon	453	436	500	60	0.0	1384.530679847477	23265.38936116488	0.6949231145926668	0.8231144439488001	0.14220183486238533	0.0018610539600802107
1336	CPFair	amazon	453	436	500	60	4.185919091717481e-05	1465.766967163087	23818.132480430937	0.6906593237498475	0.8260296427514081	0.13761467889908258	0.16809930593070496
1337	Baseline	amazon	607	585	700	60	0.0	1899.9200936684042	32075.23339907955	0.6671175187043066	0.852365676242851	0.1094017094017094	0.0014269817531619836
1338	CPFair	amazon	607	585	700	60	3.860199074145782e-05	2019.4392456456633	33148.61459566074	0.660079953459413	0.8542819938702813	0.10256410256410256	inf
1339	Baseline	amazon	825	769	1000	60	0.0	2724.798139107354	46434.24332345218	0.6406470200455335	0.8740398237511349	0.08192457737321196	0.0011481506632140838
1340	CPFair	amazon	825	769	1000	60	4.354181673617817e-05	2900.1142858278995	47793.671151800685	0.634876599572507	0.8761201900084933	0.07802340702210664	inf
1341	Baseline	amazon	1156	1040	1500	60	0.0	4047.2916519366063	69416.87071005919	0.6134921302250725	0.8927576446447134	0.058653846153846154	0.0009028048794543687
1342	CPFair	amazon	1156	1040	1500	60	6.810454343241547e-05	4267.05950231537	70780.03994082843	0.6094496149113336	0.8942650805540908	0.057692307692307696	inf
1343	Baseline	black_friday	282	261	300	60	0.0	811.5044365394583	13392.54115471	0.7556272896076717	0.7470094517590947	0.23754789272030652	0.004059362614346218
1344	CPFair	black_friday	282	261	300	60	3.761141709686298e-05	426.2516253939054	2589.421588056546	0.13993083388969624	0.7672078727458976	0.034482758620689655	0.18115726156885734
1345	Baseline	black_friday	328	305	350	60	0.0	968.9348934605956	15957.82972319269	0.7388195738152402	0.7742961055926915	0.20655737704918034	0.0034863603538992237
1346	CPFair	black_friday	328	305	350	60	3.571653276319477e-05	495.8008109147482	3014.7624832034403	0.13669113109060385	0.7715180601743558	0.029508196721311476	inf
1347	Baseline	black_friday	367	346	400	60	0.0	1106.97910657664	18539.490059808213	0.7195523585765847	0.7941161600519722	0.17630057803468208	0.003140129930971685
1348	Baseline	black_friday	455	426	500	60	0.0	1424.9136291041445	24008.316802221787	0.6966711771132448	0.8215155515709536	0.1431924882629108	0.002572925811163472
1349	CPFair	black_friday	455	426	500	60	2.7561122738104364e-05	1494.2748684736575	24503.950605038688	0.6927116802634583	0.8225288734609785	0.13849765258215962	0.16813256838036408
1350	Baseline	black_friday	611	546	700	60	0.0	2046.9991275555246	34298.94662480377	0.6748895065244574	0.8481310993262383	0.11721611721611722	0.002093880809929053
1351	CPFair	black_friday	611	546	700	60	2.4646720980784278e-05	2155.6319846855827	35670.294610151745	0.6672465000803988	0.8487667655502054	0.10805860805860806	inf
1352	Baseline	black_friday	841	716	1000	60	0.0	3041.5731418753385	51963.58177023188	0.6448740118991304	0.8723235339264424	0.08519553072625698	0.0016579412988979598
1353	CPFair	black_friday	841	716	1000	60	2.6309147542288623e-05	3179.2403093075754	53008.11808308105	0.641346322541986	0.871217716313701	0.0824022346368715	inf
1354	Baseline	black_friday	1166	948	1500	60	0.0	4457.224422285116	77477.83239865408	0.6197860439988189	0.8902619946208351	0.06434599156118144	0.0013551726472975623
1355	CPFair	black_friday	1166	948	1500	60	6.458379852738088e-05	4664.656790627855	78486.532820595	0.6173300638946366	0.8892306395434837	0.06223628691983123	inf
1356	Baseline	movielens	236	241	300	60	0.0	583.0128108456264	9902.716000068867	0.7669433941190874	0.7274624837684274	0.25311203319502074	0.0029438040103291945
1357	CPFair	movielens	236	241	300	60	6.092856093006224e-05	628.0675416261842	10119.75334446721	0.7634485004064083	0.7328990093574272	0.24481327800829875	0.16202384286722357
1358	Baseline	movielens	266	277	350	60	0.0	669.192216431264	11218.19291271879	0.7535582072320764	0.7539244761219966	0.22382671480144403	0.0026075292241821853
1359	CPFair	movielens	266	277	350	60	5.774436233205544e-05	716.9332872765409	11668.799410913736	0.7462068096793603	0.7590191882857265	0.21299638989169675	inf
1360	Baseline	movielens	291	305	400	60	0.0	740.9356340329488	12501.87067992475	0.741967007683056	0.7710332989175585	0.20655737704918034	0.0024313320908690896
1361	CPFair	movielens	291	305	400	60	5.342933071242338e-05	792.4208012074093	12990.028056973932	0.7348161738959693	0.7746057798382155	0.19344262295081968	inf
1362	Baseline	movielens	335	359	500	60	0.0	850.678996388932	14744.545836857258	0.7216696281670907	0.7936742237826947	0.16991643454038996	0.0022803006240416416
1363	CPFair	movielens	335	359	500	60	3.947747446374559e-05	907.3536508141242	15122.71296777648	0.71678572088868	0.7965906695947842	0.16434540389972144	0.15303437377587598
1364	Baseline	movielens	411	444	700	60	0.0	1049.485012203965	18486.631239347455	0.7015569839741875	0.8189636346758263	0.13963963963963963	0.0021174750538484775
1365	CPFair	movielens	411	444	700	60	5.9429439588604175e-05	1122.8016510753064	19014.113221329437	0.6953337120349053	0.8224085829888406	0.13288288288288289	inf
1366	Baseline	movielens	500	546	1000	60	0.0	1249.5557939324333	22151.93837298233	0.6886588510765718	0.8362752502637846	0.11721611721611722	0.002027040362275088
1367	CPFair	movielens	500	546	1000	60	7.026352736383712e-05	1351.1910201131082	23385.24972829368	0.6769256130041396	0.8409062511764622	0.10805860805860806	inf
1368	Baseline	movielens	608	672	1500	60	0.0	1500.2699149809137	27671.22193877551	0.6683291769766367	0.85184727546971	0.09226190476190477	0.002009221230672465
1369	CPFair	movielens	608	672	1500	60	8.659665309171075e-05	1605.6094686630665	28432.08801020408	0.6615536391942027	0.8539053017255344	0.08779761904761904	inf
1370	Baseline	yelp	279	284	300	60	0.0	751.8101154916293	12428.954572505458	0.7441777178014203	0.76036623457183	0.2112676056338028	0.0024464160459685665
1371	CPFair	yelp	279	284	300	60	3.353535402269866e-05	792.3163056269673	12689.665840111093	0.7430828364612847	0.7650324092286649	0.2112676056338028	0.17526197285274475
1372	Baseline	yelp	322	323	350	60	0.0	896.5323246511491	14941.878806468001	0.7292495353142239	0.7818379685060897	0.19195046439628483	0.002147831485667896
1373	CPFair	yelp	322	323	350	60	2.8668888722547767e-05	951.1071960694208	15345.222459718776	0.7269353814556319	0.7863261568053139	0.1826625386996904	inf
1374	Baseline	yelp	367	368	400	60	0.0	1066.0616815803885	17763.348416824196	0.7116901140187776	0.8011695169405476	0.16304347826086957	0.0018561005837279892
1375	Baseline	yelp	452	456	500	60	0.0	1330.414261493759	22518.37650046168	0.6884166876669562	0.8265957296210499	0.1337719298245614	0.0015341792673000505
1376	CPFair	yelp	452	456	500	60	2.3574899924976574e-05	1402.0453693003471	22839.503693444145	0.6867289250285579	0.8298576383598243	0.13157894736842105	0.17339085406655977
1377	Baseline	yelp	618	619	700	60	0.0	1877.5956010674706	31707.91306004526	0.6609332572408728	0.8560200060466244	0.10339256865912763	0.001170702312646082
1378	CPFair	yelp	618	619	700	60	2.3997208941996423e-05	1995.119271314735	32698.158617395828	0.6556694686523911	0.8588949434824109	0.09693053311793215	inf
1379	Baseline	yelp	846	859	1000	60	0.0	2584.4514849975963	44116.45137901641	0.630654154025095	0.8783293476138064	0.07334109429569266	0.0008682372454695411
1380	CPFair	yelp	846	859	1000	60	5.176160636182861e-05	2750.3121370876906	45441.87163512816	0.6254037940202232	0.8806424347615932	0.06984866123399301	inf
1381	Baseline	yelp	1187	1212	1500	60	0.0	3663.5057204829386	62440.66795738979	0.603203033840503	0.8964389186386404	0.05198019801980198	0.0006497106620601595
1382	CPFair	yelp	1187	1212	1500	60	7.254618052506649e-05	3886.1813312333175	64654.39733032709	0.5975138833571471	0.8982611867320329	0.04950495049504951	inf
1383	Baseline	amazon	279	269	300	80	0.0	826.4049870532112	15745.200066334077	0.7961608712464304	0.7010647208204716	0.29739776951672864	0.0028196783158933526
1384	FR	amazon	279	269	300	80	2.5399166585441075e-05	860.3134658801093	15970.984452951177	0.7932403666630967	0.7035708198687602	0.29739776951672864	0.002166748046875
1385	Baseline	amazon	324	311	350	80	0.0	1012.8961343177575	19471.421821527896	0.7766762449379809	0.734913435234619	0.2604501607717042	0.00247906675386613
1386	FR	amazon	324	311	350	80	2.1353345297393658e-05	1051.918336547679	19701.52471541857	0.7739322805908742	0.7370291602655917	0.2572347266881029	0.001895904541015625
1387	Baseline	amazon	366	353	400	80	0.0	1173.5860694344249	22637.325714836014	0.7615724924299176	0.7596377744900754	0.23229461756373937	0.002240044918374424
1388	Baseline	amazon	453	436	500	80	0.0	1532.4155256123572	29898.077518727383	0.7350070356769983	0.7960988691021613	0.18577981651376146	0.0018610539600802107
1389	Baseline	amazon	607	585	700	80	0.0	2131.5688326760437	41732.54864489737	0.7050247427661521	0.8350670600392793	0.14017094017094017	0.0014269817531619836
1390	Baseline	amazon	825	769	1000	80	0.0	3076.8190701332996	60668.544408576156	0.6782465868043923	0.8629963287856394	0.10793237971391417	0.0011481506632140838
1391	Baseline	amazon	1156	1040	1500	80	0.0	4612.260627652284	91726.29600591719	0.6487536590713009	0.8869554928284116	0.07884615384615384	0.0009028048794543687
1392	Baseline	black_friday	282	261	300	80	0.0	860.3385764785976	16347.686616461888	0.8003489441811987	0.6940739563317463	0.3065134099616858	0.004059362614346218
1393	FR	black_friday	282	261	300	80	2.7359339756548223e-05	896.9545363182417	16599.5946624389	0.797311266933373	0.6967359819552666	0.3065134099616858	0.0035877227783203125
1394	Baseline	black_friday	328	305	350	80	0.0	1052.2373903949872	20133.53335124966	0.7795827534262251	0.7311721761193106	0.26557377049180325	0.0034863603538992237
1395	FR	black_friday	328	305	350	80	1.7937333138749193e-05	1094.3821864166403	20453.55302338081	0.7763744682838679	0.7332682900742218	0.26229508196721313	0.00307464599609375
1396	Baseline	black_friday	367	346	400	80	0.0	1207.6785069373848	23315.66697851582	0.7621230845332544	0.7573602260140706	0.23121387283236994	0.003140129930971685
1397	Baseline	black_friday	455	426	500	80	0.0	1570.4640230171067	30621.331592056253	0.7379602656715492	0.7932793446175561	0.19014084507042253	0.002572925811163472
1398	Baseline	black_friday	611	546	700	80	0.0	2312.2147439973824	45285.03331589047	0.7101843120686963	0.8289792556725558	0.14835164835164835	0.002093880809929053
1399	Baseline	black_friday	841	716	1000	80	0.0	3437.344958831934	68029.48211666304	0.6824452230379539	0.8591321043055025	0.11312849162011174	0.0016579412988979598
1400	Baseline	black_friday	1166	948	1500	80	0.0	5060.8901809311765	101649.52201392225	0.6565423392600647	0.8824131611788614	0.08544303797468354	0.0013551726472975623
1401	Baseline	movielens	236	241	300	80	0.0	611.9320559373359	11888.498338527228	0.8129510063267831	0.6693338834265844	0.33195020746887965	0.0029438040103291945
1402	FR	movielens	236	241	300	80	4.412243451577276e-05	632.6702985972555	12055.61037172225	0.8102290671281475	0.6710730730230463	0.33195020746887965	0.0016679763793945312
