	Approach	Dataset	Users	Items	Interactions	k	VarianceNDCG	MeanNDCG	VarianceExposure	VarianceExposureEqWeight	Entropy	Gini	MMS	IIF	GGF
6355	Baseline	movielens	608	672	1500	80	0.0	1.0	1719.4358314897663	36521.47094671201	0.7014012105277116	0.8388265381205644	0.12053571428571429	0.002009221230672465	3.963871054108598e-11
6360	Baseline	yelp	279	284	300	80	0.0	1.0	802.2821224454559	15225.509224360245	0.7890023304396289	0.7140944175877451	0.28169014084507044	0.0024464160459685665	1.337340242543399e-10
6361	FR	yelp	279	284	300	80	2.4188655422907597e-05	0.9338020943049188	827.4671168748428	15467.114858163059	0.7861557828495616	0.7143407018387583	0.28169014084507044	0.0018243789672851562	3.447288182146471e-10
6370	Baseline	yelp	322	323	350	80	0.0	1.0	971.816683581685	18644.434011636265	0.7725053782505176	0.7420867863213158	0.25386996904024767	0.002147831485667896	6.704535479390471e-12
6371	FR	yelp	322	323	350	80	2.6515204494959428e-05	0.9600912680745747	1006.6290079199656	18975.25754104803	0.7693399376012123	0.7428494574740367	0.2476780185758514	0.0015468597412109375	1.4592794314988256e-11
6380	Baseline	yelp	452	456	500	80	0.0	1.0	1471.248180963212	28775.82771622038	0.7295800228523173	0.8017686580760363	0.17763157894736842	0.0015341792673000505	3.5670382172278912e-12
6385	Baseline	yelp	618	619	700	80	0.0	1.0	2115.035269268547	41359.97683480312	0.6983883250638168	0.8409068835662074	0.13408723747980614	0.001170702312646082	1.9134102755561955e-12
6390	Baseline	yelp	846	859	1000	80	0.0	1.0	2940.5734414851217	58437.52137539794	0.6654882526146197	0.8703507889184254	0.09545983701979045	0.0008682372454695411	1.014375772641377e-12
6395	Baseline	yelp	1187	1212	1500	80	0.0	1.0	4222.254192896516	84013.7571534381	0.6348127481034064	0.8939870821484845	0.06765676567656766	0.0006497106620601595	7.402347550967384e-13
6401	Gini	amazon	279	269	300	80	2.5042551143155872e-05	0.9321408438368654	912.3800128006562	13502.084824698386	0.9398713526185138	0.7179102023568258	0.3382899628252788	0.4543610956333079	1.4530155115248202e-11
6411	Gini	amazon	324	311	350	80	4.165243566521112e-05	0.9501639550961146	1203.8133653735226	17791.4025289234	0.9364084746567685	0.7722633327862385	0.2733118971061093	0.4103742733502425	2.8456192897891207e-12
6421	Gini	amazon	453	436	500	80	5.077991305348689e-05	0.9691051555960838	1303.3224503078945	18795.357335241144	0.8723437125127996	0.7718335270307547	0.2775229357798165	0.562299160592339	1.3465098996335588e-10
6431	Gini	amazon	607	585	700	80	2.3284121305253988e-05	0.973869845364629	1610.8782175659765	20362.712747461468	0.8700570308603626	0.7692664352411074	0.2564102564102564	0.6265542005736542	8.42991716521155e-12
6441	Gini	amazon	825	769	1000	80	2.4071395140564407e-05	0.9848319908805271	1715.1265976463462	32505.05936306249	0.8358132569479423	0.7968194979547848	0.20806241872561768	0.6662060546061707	3.985954171740364e-13
6451	Gini	amazon	1156	1040	1500	80	3.665764815775691e-05	0.9817256790008545	2547.2163801024863	53531.00562130177	0.7952317402063589	0.8501359866014018	0.17403846153846153	0.6254995440235758	5.998638775135582e-12
6461	Gini	black_friday	282	261	300	80	5.3158438663233296e-05	0.9481376619606411	677.439097027718	11861.947152860352	0.9420009579972084	0.6679011389271005	0.3716475095785441	0.4958090973109777	4.968146644283283e-11
6471	Gini	black_friday	328	305	350	80	5.189842472099919e-05	0.9646293919253995	785.8849613349578	13414.857941413598	0.9396731295609273	0.6986566733864654	0.3639344262295082	0.5207789032662464	5.613108261753251e-12
6481	Gini	black_friday	455	426	500	80	6.573414186201223e-05	0.9648912039731198	1257.3461387350355	21977.500606140755	0.8852892887732766	0.7798306973837517	0.2699530516431925	0.5830966488051578	2.165617367581636e-12
6491	Gini	black_friday	611	546	700	80	2.115227438198214e-05	0.9718049722093827	1567.6484868153948	25648.209140066287	0.9042970608393412	0.7975959483710336	0.2564102564102564	0.5392820715650506	2.263227962604205e-11
6501	Gini	black_friday	841	716	1000	80	1.8692971552880725e-05	0.9743458920165513	2697.089432869839	41496.15530102057	0.8316367027760402	0.8370669906099135	0.1829608938547486	0.543157530149381	1.274887299427155e-10
6511	Gini	black_friday	1166	948	1500	80	1.9437347426827532e-05	0.9751162035039584	2143.8306863385806	44752.5494400826	0.8367744636275152	0.7799967579683983	0.22573839662447256	0.7275202380682925	2.0315964218762603e-13
6521	Gini	movielens	236	241	300	80	5.0583669747623416e-05	0.9560493659390965	568.5718072551848	8630.938172552125	0.9587416377804772	0.653757161151682	0.4024896265560166	0.46426235156933426	4.801975830438815e-11
6531	Gini	movielens	266	277	350	80	3.506123191160538e-05	0.9268084324175768	639.497374603962	10235.149213465573	0.9314242491830756	0.6993344150778448	0.36462093862815886	0.4841508235659132	1.542814401920481e-10
6541	Gini	movielens	335	359	500	80	8.112238558019878e-05	0.9576556140765888	597.2941750841769	11857.94840201426	0.9261745788807243	0.7076205856234407	0.33147632311977715	0.5097800349314089	1.0651852642141506e-11
6551	Gini	movielens	411	444	700	80	4.665762555765176e-05	0.9731973267891104	1051.145458625706	14152.834915997075	0.8923633350859094	0.7563805609787823	0.27927927927927926	0.5312849501335142	7.865389687495864e-11
6561	Gini	movielens	500	546	1000	80	4.732159603039089e-05	0.9618624515920455	800.1308458705994	17499.89939486643	0.869060306406228	0.7538500445052866	0.2271062271062271	0.579848356736229	2.9552346380730467e-12
6571	Gini	movielens	608	672	1500	80	5.16508029053679e-05	0.9833829181150608	661.6998219394811	11799.003684807256	0.8898787490261374	0.6943371597814767	0.29910714285714285	0.6096963889775776	1.562441187884094e-12
6581	Gini	yelp	279	284	300	80	3.459640231771605e-05	0.9355044503828064	752.1550282703585	13069.762745487005	0.926381096844611	0.713811296416673	0.31338028169014087	0.49165406989854826	2.8247669941291756e-11
6591	Gini	yelp	322	323	350	80	2.2715733963185932e-05	0.9570299100051347	791.0768899756368	14075.74670513472	0.9355389726366797	0.7336597443336424	0.30340557275541796	0.512957541130365	3.574584757687576e-13
6601	Gini	yelp	452	456	500	80	3.2968994355920994e-05	0.9775461242538875	1156.7436347306716	18700.42420744845	0.8873563072876985	0.7762845698002706	0.2719298245614035	0.536454934783248	1.6079662139443368e-12
6611	Gini	yelp	618	619	700	80	1.5313621909685514e-05	0.9778437829288983	1340.2060095283477	23803.669888114917	0.875090074060997	0.8028582643561454	0.24394184168012925	0.6307385184835089	1.5926442693032419e-12
6621	Gini	yelp	846	859	1000	80	1.861844325547395e-05	0.9753801132173384	1604.9900821940037	32769.66340100911	0.8165942682848669	0.8207318398989012	0.1920838183934808	0.5648743860213964	3.641545179358246e-11
6631	Gini	yelp	1187	1212	1500	80	4.2414695792133976e-05	0.9828687008898972	1650.717667602226	30845.21259898267	0.8439448176395035	0.8045724146830092	0.23184818481848185	0.729281239251693	2.6245611043785504e-13
6641	Lorenz	amazon	279	269	300	80	3.850282254368472e-05	0.93998106752406	852.727946917258	10605.579248490209	0.8982778116550137	0.6904715394204256	0.35315985130111527	0.0022287405570695423	3.3471727355327353e-10
6651	Lorenz	amazon	324	311	350	80	3.865426684487644e-05	0.9431641950341405	993.4126910474354	11325.389667187063	0.8905923462830388	0.69299241507993	0.3215434083601286	0.001992092363654333	1.4360623327815295e-10
6661	Lorenz	amazon	453	436	500	80	5.1316020268261856e-05	0.9561047189253187	1615.6537703337306	19876.55917010353	0.855958663407892	0.7910289313796529	0.24311926605504589	0.0015996709623855188	4.256296625160364e-11
6671	Lorenz	amazon	607	585	700	80	5.3246340915179914e-05	0.9750881077167153	1988.815596508269	21562.305909854633	0.8548292853638242	0.7879154572169095	0.2376068376068376	0.0011566385659648752	2.4542901643754518e-11
6681	Lorenz	amazon	825	769	1000	80	6.454513081999309e-05	0.9797271955069071	2927.422949297558	31931.532705065092	0.8321540742476148	0.8157416177384315	0.20286085825747724	0.0007956490535813405	1.8628965115834277e-11
6691	Lorenz	amazon	1156	1040	1500	80	9.365698119646988e-05	0.9747221712343642	4601.342690865622	56184.24408284023	0.7988822441642315	0.8909909518499513	0.1605769230769231	0.0005865107597830188	6.6490898108370255e-12
6701	Lorenz	black_friday	282	261	300	80	3.609563664331171e-05	0.9355283671264204	937.0433808824837	11655.770907649623	0.9032611415480492	0.6982295347492353	0.36398467432950193	0.0022935583042546833	4.33461505395184e-10
6711	Lorenz	black_friday	328	305	350	80	3.530187233202636e-05	0.9436516790167478	1120.8000195441575	14205.500564364416	0.880822534673282	0.730990385919676	0.32786885245901637	0.0020852245109780985	1.4905115318964465e-10
6721	Lorenz	black_friday	455	426	500	80	5.720458067100185e-05	0.9678170453861432	1626.2403975074426	18727.054596751084	0.8587011961319071	0.7717679769044707	0.2699530516431925	0.0014409398607293027	5.918987327739758e-11
6731	Lorenz	black_friday	611	546	700	80	5.502995121621871e-05	0.9673813846540202	2293.828533364027	26661.88313274028	0.8406850531836989	0.806237128191846	0.22893772893772893	0.0011306273117191884	4.9122928877819683e-11
6741	Lorenz	black_friday	841	716	1000	80	7.19554899260234e-05	0.9760295487900011	2943.853002576705	30799.504463031742	0.8557669036239895	0.7906133220636591	0.24581005586592178	0.0008552083007940335	2.427261234237798e-11
6751	Lorenz	black_friday	1166	948	1500	80	9.819394370984425e-05	0.9821418755341045	5913.173482992444	87494.41863839483	0.8577591949806191	0.9184583248472918	0.1149789029535865	0.0007044696567657333	9.744933655081408e-12
6761	Lorenz	movielens	236	241	300	80	6.684345630883348e-05	0.9349708932093279	575.612343429788	6748.099998278267	0.9300972239940143	0.6210656644139814	0.3983402489626556	0.0029125909399386235	5.380301278290764e-10
6771	Lorenz	movielens	266	277	350	80	7.748475853202062e-05	0.9421028143231451	670.771467565476	7773.697949927667	0.9061810505930336	0.6618137771453303	0.37545126353790614	0.0024274826623395043	4.77838597582255e-10
6781	Lorenz	movielens	335	359	500	80	8.832177524787364e-05	0.9539070288865903	812.3163739665715	9282.037538504512	0.8929446070852587	0.687509542288657	0.3231197771587744	0.001805284408795183	2.5024386380434207e-10
6791	Lorenz	movielens	411	444	700	80	0.00012188513759779269	0.9705034405421309	1124.3258099541229	12585.71779887996	0.8684078273313288	0.7371554264047868	0.28153153153153154	0.0012367206131504132	1.1112155836259878e-10
6801	Lorenz	movielens	500	546	1000	80	0.00019558119734998695	0.9691871992565146	1279.7392141009848	13533.097197064228	0.8687169127709581	0.7524176890970844	0.27289377289377287	0.0010576715637478356	5.61858019399333e-11
6811	Lorenz	movielens	608	672	1500	80	0.00022420458828296743	0.967905032464647	1679.1331768171506	20738.426303854874	0.8269290357151352	0.8144972505582044	0.22321428571428573	0.0007865620112384947	2.534218187430301e-11
6821	Lorenz	yelp	279	284	300	80	3.4810040508445414e-05	0.9378029443165681	785.7122606617785	10142.178238444752	0.9030276637504889	0.6998919560582622	0.34507042253521125	0.002107206634087467	7.296329787318156e-11
6831	Lorenz	yelp	322	323	350	80	3.518722109889397e-05	0.9573437030724601	928.19388501739	11660.86125621831	0.9004433274155893	0.7214237595018946	0.34674922600619196	0.0023905659665012812	3.5447038823667125e-11
6841	Lorenz	yelp	452	456	500	80	4.8693728232202774e-05	0.9579840081908544	1582.7894278834476	22425.384733764236	0.8378688353824745	0.8237009610420489	0.21052631578947367	0.0013738104800382629	2.054425434309043e-11
6851	Lorenz	yelp	618	619	700	80	5.1600256995835e-05	0.9746419516836736	1897.0457488214006	21977.172311378243	0.8560968658423211	0.8121904144355311	0.23263327948303716	0.0010435606220801398	1.0611767351976432e-11
6861	Lorenz	yelp	846	859	1000	80	6.760032748120547e-05	0.976807940276437	2543.120535018183	35222.3502461779	0.8411947100363629	0.8738588791149282	0.18859138533178113	0.0007401525374961586	4.558599644135098e-12
6871	Lorenz	yelp	1187	1212	1500	80	9.118645361734405e-05	0.9791301506213311	2997.9775191070376	40347.532730995874	0.8073945203155483	0.8651408146930274	0.17326732673267325	0.0005150599920252433	2.3346779053679392e-12
6881	JME	amazon	279	269	300	80	7.638315311026827e-05	0.9269732665260274	246.02748451405898	3419.4751592708776	0.9788526763759468	0.46552807332767787	0.587360594795539	0.019018612802028656	9.836270779384089e-11
6883	JME	amazon	279	269	300	80	8.239741236180368e-05	0.9276011232799908	243.69334583253078	3539.1182819474575	0.9700981797317882	0.46541862555946173	0.5947955390334573	0.02185458317399025	9.472956083260425e-11
6885	JME	amazon	279	269	300	80	6.882497538297941e-05	0.9281875519940103	240.33402114545348	3304.2855681928118	0.9776268712784403	0.461019000689612	0.587360594795539	0.02331392467021942	8.919164373288191e-11
6887	JME	amazon	279	269	300	80	6.435760439198857e-05	0.9300617632838762	253.2055130710564	3469.185196445599	0.9739530554798105	0.4692332410569928	0.587360594795539	0.020971165969967842	9.481470093904316e-11
6889	JME	amazon	279	269	300	80	7.134549639460045e-05	0.9286453439912158	254.3569301548505	3656.568096073852	0.968656202260731	0.47168731737981673	0.5947955390334573	0.022823939099907875	9.226519307384546e-11
6891	JME	amazon	324	311	350	80	0.00010054306354508424	0.951504725162393	301.4740687049768	3360.830181656517	0.9659178568113461	0.4913928057965658	0.5144694533762058	0.062419094145298004	1.3965106397951055e-11
6893	JME	amazon	324	311	350	80	0.00012143708378803098	0.9501581999430108	308.7398413957426	3327.8719822996036	0.9608874851963858	0.4909918543443994	0.5241157556270096	0.06195357069373131	1.5053123164248432e-11
6895	JME	amazon	324	311	350	80	0.00012190123180175858	0.9504017332424839	295.4943746320932	2971.974876190279	0.9649052406652463	0.4751329425069267	0.5112540192926045	0.060099728405475616	1.3790827837344217e-11
6897	JME	amazon	324	311	350	80	9.566946314965432e-05	0.9491333603404152	295.8405242819744	3065.158155933045	0.9624001366747305	0.47874196209633835	0.5209003215434084	0.05533653497695923	2.337977970224289e-11
6899	JME	amazon	324	311	350	80	0.00013183303488675097	0.9490673539467079	286.1454618780825	2865.711210595424	0.9650562115505625	0.4694108145172454	0.4790996784565916	0.07782299071550369	1.4997528611398673e-11
6901	JME	amazon	453	436	500	80	6.220769938535391e-05	0.9621734740305153	429.4336025232093	4660.935316892517	0.9498177508100122	0.5436805161912213	0.4197247706422018	0.08497430384159088	2.1460534090462407e-12
6903	JME	amazon	453	436	500	80	8.459484481379583e-05	0.9622643179270393	432.6320058850002	4929.348160929214	0.9424264708933218	0.5568388185228482	0.4288990825688073	0.09081166982650757	3.228069879944491e-12
6905	JME	amazon	453	436	500	80	8.263318110575944e-05	0.9616999353606865	433.2931969722565	4817.605041663161	0.9465055053156364	0.5510854910256137	0.41284403669724773	0.05056487396359444	3.965852557188814e-12
6907	JME	amazon	453	436	500	80	6.50667570805902e-05	0.9626521029489327	420.72424183674974	4656.953665516371	0.9471772134670178	0.5457511645487606	0.42660550458715596	0.0635579451918602	1.907342067047041e-12
6909	JME	amazon	453	436	500	80	9.011747084697182e-05	0.9620611591418736	425.9242271631963	4704.283940745729	0.9461368078570908	0.5487243847812246	0.4243119266055046	0.0668649896979332	1.690536711656186e-12
6911	JME	amazon	607	585	700	80	0.00015165313991571884	0.9726763544679224	666.8199138136547	6611.663174811893	0.9383891354192632	0.5897566877008512	0.3435897435897436	0.0013641968835145235	3.360114339047844e-12
6913	JME	amazon	607	585	700	80	0.00013331587386585967	0.9731040822270841	674.5322373895134	7183.840952589671	0.9290953383278092	0.6090746871036236	0.3435897435897436	0.0013885790249332786	3.492356983828595e-12
6915	JME	amazon	607	585	700	80	0.00014889011296834976	0.9723774939184127	665.0097115343243	6816.2751406238585	0.9355776806056593	0.5975430341053642	0.3623931623931624	0.002189492341130972	3.2079136657444272e-12
6917	JME	amazon	607	585	700	80	0.0001447901486454468	0.9720678255349416	639.6323365739203	6330.459756008475	0.9388494771111173	0.5841801399555273	0.3572649572649573	0.0012284672120586038	3.2950053451508858e-12
6919	JME	amazon	607	585	700	80	0.00016268287948109145	0.9720380171438643	657.8130569563359	6568.032405581124	0.9378800785504425	0.5810921825297598	0.3316239316239316	0.0012737223878502846	3.6632889942962816e-12
6921	JME	amazon	825	769	1000	80	0.00014056542490323206	0.973605379640341	916.9752006284103	10061.249220019581	0.9225253308727873	0.6308096316751085	0.2977893368010403	0.0013038080651313066	1.2672514053191937e-12
6923	JME	amazon	825	769	1000	80	0.00010915349530858812	0.9746930418775823	896.5619810594864	9578.27652821204	0.9254709328049121	0.6220406241653945	0.30039011703511054	0.001981174573302269	1.3321985441842649e-12
6925	JME	amazon	825	769	1000	80	0.00011557351721827599	0.974461961981372	887.8309975102795	9483.77197684663	0.9259492829673994	0.6208938562691761	0.3159947984395319	0.00140441267285496	1.4820171064357193e-12
6927	JME	amazon	825	769	1000	80	0.0001278544639394286	0.9734946813416231	890.8111492517947	9424.895513907748	0.9273992317222457	0.6157972461533678	0.30039011703511054	0.0012088926741853356	1.4277832894612429e-12
6929	JME	amazon	825	769	1000	80	0.00012095636485714933	0.9745275505980912	891.2210797695607	9390.80708737979	0.9285008245994529	0.6047039856067365	0.28998699609882966	0.0013479517074301839	1.0682685510198311e-12
6931	JME	amazon	1156	1040	1500	80	0.00010311327434851865	0.9756443494361153	918.0391274739864	11344.478698224853	0.9226470424038272	0.6430445163429255	0.31826923076923075	0.0777466669678688	9.95446581341368e-14
6933	JME	amazon	1156	1040	1500	80	7.986744266246655e-05	0.9767587266156194	1253.9508049667745	11981.674852071006	0.9219659178833012	0.6328011524983692	0.30288461538461536	0.09078390151262283	3.657729339487573e-14
6935	JME	amazon	1156	1040	1500	80	9.992062627401825e-05	0.9760623578467613	833.709384272599	10112.14408284024	0.9303983313905936	0.6259501427366975	0.32403846153846155	0.03150155022740364	1.779778619443242e-13
6937	JME	amazon	1156	1040	1500	80	9.647035989941195e-05	0.9763651547082348	930.3564781680577	11269.828698224854	0.9224316126893248	0.6413169729355541	0.3153846153846154	0.061860352754592896	1.1097575314011968e-13
6939	JME	amazon	1156	1040	1500	80	0.00010211946445965581	0.9753528762075441	953.564411996249	11917.607544378698	0.9302371725629358	0.6786341630161793	0.35865384615384616	0.01905919797718525	2.6683792073644563e-13
6941	JME	black_friday	282	261	300	80	6.967528775405827e-05	0.9257876879770434	270.83034881392996	3512.8207160787424	0.975330568293621	0.4647905023204643	0.6015325670498084	0.05762346461415291	1.6767915362109749e-10
6943	JME	black_friday	282	261	300	80	6.3212962990454e-05	0.9248840301558107	261.5714840389393	3412.5831681860222	0.9700161666188881	0.4599293253759056	0.6091954022988506	0.032678332179784775	2.9388179147219763e-10
6945	JME	black_friday	282	261	300	80	6.0497503259785475e-05	0.9229459614839312	273.46121430740635	3611.6253137798917	0.9726553901908868	0.468650759846058	0.6130268199233716	0.04511657729744911	1.9564971772516322e-10
6947	JME	black_friday	282	261	300	80	5.4558608788805475e-05	0.9249058491561216	270.1478707478654	3516.0620953890875	0.9747320376708266	0.4663843849219772	0.5977011494252874	0.04131908342242241	2.401080879755381e-10
6949	JME	black_friday	282	261	300	80	6.716225997221656e-05	0.9250747364168964	277.6364897469122	3721.472057074911	0.9795040745016396	0.47173986097525955	0.6015325670498084	0.06144170090556145	2.2094151709148822e-10
6951	JME	black_friday	328	305	350	80	7.576483926574857e-05	0.938811194280918	342.5348313700618	4206.648105348025	0.968116916019392	0.5072833461719879	0.5573770491803278	0.07020300626754761	6.572459898721022e-12
6953	JME	black_friday	328	305	350	80	6.315878778889311e-05	0.9382162916926501	338.13595223652175	4119.612039774255	0.9737198709023044	0.5030830132366979	0.5672131147540984	0.0004096470947843045	1.4832335550058515e-11
6955	JME	black_friday	328	305	350	80	6.933097368393142e-05	0.9394037202624308	339.48919018183466	4177.756302069336	0.9688763705948181	0.5077132959442869	0.5508196721311476	0.06677165627479553	6.678782950631031e-12
6957	JME	black_friday	328	305	350	80	8.425980852538245e-05	0.9398837855834077	350.53114862790545	4124.379252889009	0.9662915697655974	0.5091635884956562	0.5606557377049181	0.025090022012591362	9.370754541640287e-12
6959	JME	black_friday	328	305	350	80	4.8602813122680976e-05	0.9379361661016475	357.4472936460007	4220.359580757861	0.9716042667297569	0.5126857444040841	0.5704918032786885	0.00032848695991560817	1.5181141552108843e-11
6961	JME	black_friday	455	426	500	80	5.388832763200514e-05	0.960759696619591	420.30258212575615	4448.693094403668	0.9533595116233959	0.5262114523992167	0.4295774647887324	0.061935409903526306	8.374186187338226e-12
6963	JME	black_friday	455	426	500	80	5.809181365209252e-05	0.9603597231516432	434.81076408357524	4694.481826798034	0.9524183300391701	0.5387550034774571	0.43896713615023475	0.08797328919172287	7.868452178902444e-12
6965	JME	black_friday	455	426	500	80	6.52648604175208e-05	0.961526512233341	440.2065003329061	4974.256474685357	0.9498999331760077	0.5476013237360633	0.43661971830985913	0.030525853857398033	1.2029035750785408e-11
6967	JME	black_friday	455	426	500	80	4.916181564212661e-05	0.9609163219870895	435.35250353900864	4858.970089708832	0.9529842261708105	0.5435853087564999	0.43427230046948356	0.08468404412269592	8.073722204272673e-12
6969	JME	black_friday	455	426	500	80	5.541258709152705e-05	0.9600940330813148	437.29344271805417	4584.223610835593	0.9525621383483428	0.529854689435833	0.4295774647887324	0.0005045627476647496	2.0298781324795076e-11
6971	JME	black_friday	611	546	700	80	3.3217412140207776e-05	0.9707001892924336	703.4842706304397	6455.458224315367	0.9449114982554181	0.5674955929307268	0.41208791208791207	0.006217950955033302	1.1626494081203238e-11
6973	JME	black_friday	611	546	700	80	2.7287036581500898e-05	0.9700263893977302	674.4720911418091	6153.209140066283	0.9452480984802119	0.5607599711531983	0.41025641025641024	0.029086219146847725	8.300384164020731e-12
6975	JME	black_friday	611	546	700	80	3.389088397690889e-05	0.9706836722679634	685.7528539131802	6077.743938601081	0.9473317945429706	0.5572484247012168	0.4157509157509158	0.027444761246442795	8.539754728911009e-12
6977	JME	black_friday	611	546	700	80	2.8266369829291455e-05	0.9705432363695498	691.2638323724243	6244.110238967382	0.9453817879216974	0.5628330998007085	0.40293040293040294	0.03258562833070755	7.960231763668861e-12
6979	JME	black_friday	611	546	700	80	2.9934006096599827e-05	0.970841119713428	662.9369816866921	6145.83917669632	0.9438410581213473	0.5568613357388317	0.3882783882783883	0.07981770485639572	5.590082109243094e-12
6981	JME	black_friday	841	716	1000	80	2.597322152584206e-05	0.9777221354236757	915.98095596434	10430.901111076433	0.9305906707681098	0.612257705249534	0.3324022346368715	0.1556256115436554	7.962547809794274e-13
6983	JME	black_friday	841	716	1000	80	2.7820660441185696e-05	0.9776958443686338	929.8166922571221	10437.686027277548	0.9294396087043333	0.6174990428962556	0.3435754189944134	0.024657202884554863	2.2755107689746124e-12
6985	JME	black_friday	841	716	1000	80	2.5874709093664662e-05	0.9775843584212847	949.0421040093504	11085.602228394868	0.9276397137417448	0.6316401883445161	0.32821229050279327	0.024684567004442215	2.0644973366728832e-12
6987	JME	black_friday	841	716	1000	80	3.0143178272438128e-05	0.9774226755876196	955.4692009089597	10991.669267501013	0.9275833019017053	0.6236134295067994	0.3324022346368715	0.024960551410913467	2.1738558881415883e-12
6989	JME	black_friday	841	716	1000	80	2.7424194002118613e-05	0.9774892450249842	937.0911342316559	11014.454183702132	0.9255661244552821	0.6323907199971864	0.3240223463687151	0.02476455643773079	2.047796833911753e-12
6991	JME	black_friday	1166	948	1500	80	2.6997937130265938e-05	0.9796572617914333	1408.830382661379	19237.146486496113	0.9238522582760513	0.7362492645704964	0.3206751054852321	0.014372321777045727	8.676766791664227e-13
6993	JME	black_friday	1166	948	1500	80	3.595030319423627e-05	0.9770957596891899	968.8490049078786	12574.376444302017	0.9282472753326676	0.6515236765813197	0.3744725738396624	0.030908014625310898	7.572938784191414e-13
6995	JME	black_friday	1166	948	1500	80	3.632603054442229e-05	0.9774652419204927	1024.428933964069	12888.064208015096	0.9300281082711722	0.6497818696901663	0.35337552742616035	0.046941179782152176	6.235835456281736e-13
6997	JME	black_friday	1166	948	1500	80	3.851559860737908e-05	0.9785145725484877	1094.427950832249	14001.86167636953	0.9322605923176309	0.6729653417358135	0.350210970464135	0.03566034138202667	7.473361573073192e-13
6999	JME	black_friday	1166	948	1500	80	3.11721089151296e-05	0.978294846414665	1034.8456826010781	13799.104292403284	0.9331058142750243	0.6693737877893622	0.35443037974683544	0.04115840420126915	7.114055337895727e-13
7001	JME	movielens	236	241	300	80	5.155535608842534e-05	0.9308060828994303	186.5236801569165	2194.1580895645734	0.9740699031510809	0.4200873064780761	0.6348547717842323	0.04078608751296997	4.2103259578163504e-10
7003	JME	movielens	236	241	300	80	6.344614136007371e-05	0.9311484420653516	187.93017314084815	2410.0336082367726	0.974369560205259	0.4289428609051698	0.6224066390041494	0.04929057136178017	3.929439899892448e-10
7005	JME	movielens	236	241	300	80	5.8406875323401146e-05	0.9313008142114041	189.00710753410817	2451.9174256641586	0.9711119038863617	0.432009883849431	0.6307053941908713	0.03280043974518776	4.494069553683605e-10
7007	JME	movielens	236	241	300	80	5.6842713053450116e-05	0.9313872291711315	184.93346086461722	2384.174687074947	0.9719984026768762	0.42231150198532846	0.6514522821576764	0.040655408054590225	4.230572293994504e-10
7009	JME	movielens	236	241	300	80	5.327388295122752e-05	0.9309850055647341	176.13322165982137	2239.1124464110467	0.9681329314967141	0.4199646956992997	0.6224066390041494	0.041348375380039215	4.189432626826482e-10
7011	JME	movielens	266	277	350	80	8.348510032840523e-05	0.9339446063739859	212.685406756505	2741.0120293500504	0.9709167733440118	0.4677412616653525	0.555956678700361	0.09013500064611435	1.4444649397672428e-10
7013	JME	movielens	266	277	350	80	9.812947351501785e-05	0.93604559404485	214.12810863871277	2857.5896466785703	0.9646036320444696	0.47008042296264496	0.5812274368231047	0.054847173392772675	1.820037913052612e-10
7015	JME	movielens	266	277	350	80	9.763148619057795e-05	0.9354165741588326	212.51102092981114	2884.6076972200863	0.9669392739048329	0.47048231227821186	0.5667870036101083	0.0640607550740242	1.7082734062672056e-10
7017	JME	movielens	266	277	350	80	9.042848375828682e-05	0.9356296061262142	217.8515241849159	2980.4416322381367	0.9659355715715566	0.47573365424581654	0.555956678700361	0.08029945939779282	1.528645744371576e-10
7019	JME	movielens	266	277	350	80	7.745511988275259e-05	0.9356215931835792	221.3606170938146	3006.845964368101	0.9716509437380351	0.4784653765557307	0.5667870036101083	0.03072037361562252	2.2415548601816811e-10
7021	JME	movielens	335	359	500	80	7.271638770762223e-05	0.9634253283694276	264.8473242003429	3373.8926917078547	0.954122739433191	0.5178821279934085	0.4735376044568245	0.025811119005084038	7.694370061036411e-11
7023	JME	movielens	335	359	500	80	5.9179997087394045e-05	0.9642795831093803	283.88104308357975	3746.6503518749855	0.9454965441381067	0.5357399296335756	0.4596100278551532	0.020680435001850128	7.866548910732235e-11
7025	JME	movielens	335	359	500	80	5.185516784194255e-05	0.9643104595996811	270.3091962740074	3432.678207028189	0.9489967686597635	0.5203142329287599	0.4735376044568245	0.020777009427547455	7.933488744896604e-11
7027	JME	movielens	335	359	500	80	5.286293036527942e-05	0.9647614711604316	274.8730976507694	3565.6921346047907	0.9471277651370533	0.5276008319706058	0.4596100278551532	0.05615771561861038	5.703924465255066e-11
7029	JME	movielens	335	359	500	80	5.7066668656146476e-05	0.9639439810055137	279.82592167656264	3677.85369449337	0.9483563779244826	0.5310288960460211	0.4428969359331476	0.05431293696165085	6.025365324391833e-11
7031	JME	movielens	411	444	700	80	5.318221086218929e-05	0.9636330569251119	347.466253780563	4446.091672753834	0.9384656246987478	0.5683470504366536	0.4189189189189189	0.09924579411745071	1.0722749375200145e-11
7033	JME	movielens	411	444	700	80	5.320381274341331e-05	0.9639132266596315	338.30662976145084	4436.934015096177	0.9377512092835484	0.5662606670240061	0.40540540540540543	0.042752791196107864	1.5981090635577703e-11
7035	JME	movielens	411	444	700	80	4.7824875739569594e-05	0.9638926661248277	323.85666077812795	4217.262843925007	0.944333130524824	0.5579465323182151	0.4346846846846847	0.04340546578168869	1.636057980133445e-11
